        Nckt,       Ntube,        Nmod,      tRi(C),      tRo(C),    pRi(kPa),    pRo(kPa),  hRi(kJ/kg),  hRo(kJ/kg),         xRi,         xRo,      tAi(C),      tAo(C),        rhAi,        rhAo,  hci(W/m2K),          EF,  hco(W/m2K),   mu(uPa-s),     k(W/mK),  cp(kJ/kgK),  rho(kg/m3),       ReVap,       ReLiq,     Qmod(W),  MassLiq(g),  MassVap(g),  MassTot(g),  mdot(kg/h),
  2,  2,  6,    43.155,    43.153,  1655.360,  1655.273,   287.326,   274.200,     0.205,     0.125,    21.640,    31.593,     0.703,     0.391,  4166.321,     6.838,    66.954,     0.000,     0.000,     0.000,   338.240,  9214.071,  4644.812,    50.485,     2.890,     0.228,     3.117,    13.684,
  2,  2,  7,    43.153,    43.152,  1655.273,  1655.206,   274.200,   261.960,     0.125,     0.050,    21.734,    31.016,     0.699,     0.404,  2883.201,     6.838,    66.955,     0.000,     0.000,     0.000,   522.000,  4869.974,  5088.754,    47.076,     3.599,     0.182,     3.781,    13.684,
  2,  2,  8,    43.152,    41.736,  1655.206,  1655.164,   261.960,   251.947,     0.050,     0.000,    21.847,    29.440,     0.694,     0.443,   357.387,     1.000,    66.958,    68.347,     0.038,     0.675,   884.432,     0.000,  5702.305,    38.513,   -72.947,     5.066,   -67.881,    13.684,
  2,  2,  9,    41.736,    38.607,  1655.164,  1655.117,   251.947,   247.763,     0.000,     0.000,    21.981,    25.153,     0.689,     0.569,   357.385,     1.000,    66.961,   139.505,     0.077,     1.338,  1128.680,     0.000,  5702.227,    16.091,     6.421,     0.000,     6.421,    13.684,
  2,  2, 10,    38.607,    35.961,  1655.117,  1655.067,   247.763,   244.276,     0.000,     0.000,    22.140,    24.785,     0.683,     0.582,   357.384,     1.000,    66.964,   144.716,     0.078,     1.317,  1142.063,     0.000,  5702.140,    13.412,     7.605,     0.000,     7.605,    13.684,
  2,  3,  1,    35.961,    33.580,  1655.067,  1655.019,   244.276,   241.181,     0.000,     0.000,    21.347,    23.693,     0.715,     0.620,   357.382,     1.000,    66.947,   149.299,     0.080,     1.301,  1153.328,     0.000,  5702.054,    11.902,     6.422,     0.000,     6.422,    13.684,
  2,  3,  2,    33.580,    31.563,  1655.019,  1654.971,   241.181,   238.584,     0.000,     0.000,    21.316,    23.285,     0.716,     0.636,   357.380,     1.000,    66.947,   153.352,     0.081,     1.287,  1162.915,     0.000,  5701.968,     9.988,     6.422,     0.000,     6.422,    13.684,
  2,  3,  3,    31.563,    29.860,  1654.971,  1654.922,   238.584,   236.409,     0.000,     0.000,    21.291,    22.940,     0.718,     0.649,   357.379,     1.000,    66.946,   156.812,     0.081,     1.277,  1170.862,     0.000,  5701.883,     8.366,     6.422,     0.000,     6.422,    13.684,
  2,  3,  4,    29.860,    28.426,  1654.922,  1654.874,   236.409,   234.590,     0.000,     0.000,    21.270,    22.649,     0.718,     0.660,   357.377,     1.000,    66.946,   159.759,     0.082,     1.269,  1177.448,     0.000,  5701.798,     6.996,     6.422,     0.000,     6.422,    13.684,
  2,  3,  5,    28.426,    27.222,  1654.874,  1654.826,   234.590,   233.071,     0.000,     0.000,    21.252,    22.404,     0.719,     0.670,   357.376,     1.000,    66.946,   162.261,     0.083,     1.262,  1182.904,     0.000,  5701.713,     5.842,     6.422,     0.000,     6.422,    13.684,
  2,  3,  6,    27.222,    26.214,  1654.826,  1654.777,   233.071,   231.804,     0.000,     0.000,    21.238,    22.199,     0.720,     0.679,   357.374,     1.000,    66.944,   164.372,     0.083,     1.257,  1187.434,     0.000,  5701.627,     4.874,     6.422,     0.000,     6.422,    13.684,
  2,  3,  7,    26.214,    25.370,  1654.777,  1654.728,   231.804,   230.748,     0.000,     0.000,    21.226,    22.027,     0.720,     0.686,   357.373,     1.000,    66.945,   166.151,     0.084,     1.252,  1191.189,     0.000,  5701.542,     4.063,     6.422,     0.000,     6.422,    13.684,
  2,  3,  8,    25.370,    24.666,  1654.728,  1654.680,   230.748,   229.868,     0.000,     0.000,    21.216,    21.883,     0.721,     0.692,   357.371,     1.000,    66.945,   167.649,     0.084,     1.249,  1194.301,     0.000,  5701.455,     3.384,     6.422,     0.000,     6.422,    13.684,
  2,  3,  9,    24.666,    24.079,  1654.680,  1654.631,   229.868,   229.136,     0.000,     0.000,    21.207,    21.763,     0.721,     0.697,   357.370,     1.000,    66.944,   168.900,     0.084,     1.246,  1196.888,     0.000,  5701.369,     2.817,     6.422,     0.000,     6.422,    13.684,
  2,  3, 10,    24.079,    23.588,  1654.631,  1654.579,   229.136,   228.526,     0.000,     0.000,    21.200,    21.663,     0.722,     0.701,   357.368,     1.000,    66.944,   169.950,     0.085,     1.244,  1199.034,     0.000,  5701.281,     2.345,     7.605,     0.000,     7.605,    13.684,
  2,  4,  1,    23.588,    24.124,  1654.579,  1654.530,   228.526,   229.192,     0.000,     0.000,    26.730,    26.226,     0.549,     0.566,   357.367,     1.000,    67.090,   169.907,     0.085,     1.244,  1198.944,     0.000,  5701.192,    -2.560,     6.422,     0.000,     6.422,    13.684,
  2,  4,  2,    24.124,    24.571,  1654.530,  1654.481,   229.192,   229.750,     0.000,     0.000,    26.758,    26.336,     0.549,     0.563,   357.365,     1.000,    67.091,   168.948,     0.084,     1.246,  1196.988,     0.000,  5701.105,    -2.146,     6.422,     0.000,     6.422,    13.684,
  2,  4,  3,    24.571,    24.945,  1654.481,  1654.433,   229.750,   230.217,     0.000,     0.000,    26.776,    26.422,     0.548,     0.560,   357.363,     1.000,    67.091,   168.153,     0.084,     1.248,  1195.342,     0.000,  5701.020,    -1.797,     6.422,     0.000,     6.422,    13.684,
  2,  4,  4,    24.945,    25.256,  1654.433,  1654.384,   230.217,   230.605,     0.000,     0.000,    26.777,    26.483,     0.548,     0.558,   357.362,     1.000,    67.092,   167.489,     0.084,     1.249,  1193.969,     0.000,  5700.933,    -1.493,     6.422,     0.000,     6.422,    13.684,
  2,  4,  5,    25.256,    25.455,  1654.384,  1654.335,   230.605,   230.854,     0.000,     0.000,    26.432,    26.243,     0.556,     0.562,   357.360,     1.000,    67.080,   166.994,     0.084,     1.250,  1192.946,     0.000,  5700.848,    -0.958,     6.422,     0.000,     6.422,    13.684,
  2,  4,  6,    25.455,    25.199,  1654.335,  1654.287,   230.854,   230.535,     0.000,     0.000,    23.947,    24.189,     0.620,     0.611,   357.359,     1.000,    67.009,   167.048,     0.084,     1.250,  1193.058,     0.000,  5700.761,     1.228,     6.422,     0.000,     6.422,    13.684,
  2,  4,  7,    25.199,    24.909,  1654.287,  1654.238,   230.535,   230.171,     0.000,     0.000,    23.485,    23.760,     0.635,     0.624,   357.357,     1.000,    66.997,   167.578,     0.084,     1.249,  1194.153,     0.000,  5700.675,     1.397,     6.422,     0.000,     6.422,    13.684,
  2,  4,  8,    24.909,    24.766,  1654.238,  1654.189,   230.171,   229.993,     0.000,     0.000,    24.067,    24.202,     0.617,     0.612,   357.356,     1.000,    67.011,   167.998,     0.084,     1.248,  1195.022,     0.000,  5700.589,     0.686,     6.422,     0.000,     6.422,    13.684,
  2,  4,  9,    24.766,    24.777,  1654.189,  1654.141,   229.993,   230.007,     0.000,     0.000,    24.830,    24.820,     0.595,     0.595,   357.354,     1.000,    67.033,   168.126,     0.084,     1.248,  1195.286,     0.000,  5700.503,    -0.052,     6.422,     0.000,     6.422,    13.684,
  2,  4, 10,    24.777,    24.956,  1654.141,  1654.089,   230.007,   230.230,     0.000,     0.000,    25.832,    25.662,     0.570,     0.575,   357.353,     1.000,    67.062,   167.941,     0.084,     1.248,  1194.905,     0.000,  5700.415,    -0.860,     7.605,     0.000,     7.605,    13.684,
  2,  5,  1,    24.956,    25.250,  1654.089,  1654.040,   230.230,   230.598,     0.000,     0.000,    26.690,    26.411,     0.550,     0.559,   357.351,     1.000,    67.089,   167.483,     0.084,     1.249,  1193.957,     0.000,  5700.326,    -1.413,     6.422,     0.000,     6.422,    13.684,
  2,  5,  2,    25.250,    25.485,  1654.040,  1653.992,   230.598,   230.891,     0.000,     0.000,    26.635,    26.413,     0.551,     0.559,   357.349,     1.000,    67.088,   166.970,     0.084,     1.250,  1192.896,     0.000,  5700.241,    -1.129,     6.422,     0.000,     6.422,    13.684,
  2,  5,  3,    25.485,    25.667,  1653.992,  1653.943,   230.891,   231.118,     0.000,     0.000,    26.557,    26.385,     0.553,     0.559,   357.348,     1.000,    67.085,   166.565,     0.084,     1.251,  1192.059,     0.000,  5700.154,    -0.874,     6.422,     0.000,     6.422,    13.684,
  2,  5,  4,    25.667,    25.798,  1653.943,  1653.894,   231.118,   231.282,     0.000,     0.000,    26.440,    26.316,     0.556,     0.560,   357.346,     1.000,    67.081,   166.262,     0.084,     1.252,  1191.432,     0.000,  5700.068,    -0.630,     6.422,     0.000,     6.422,    13.684,
  2,  5,  5,    25.798,    25.873,  1653.894,  1653.846,   231.282,   231.375,     0.000,     0.000,    26.239,    26.168,     0.560,     0.562,   357.345,     1.000,    67.074,   166.062,     0.084,     1.253,  1191.018,     0.000,  5699.983,    -0.359,     6.422,     0.000,     6.422,    13.684,
  2,  5,  6,    25.873,    25.882,  1653.846,  1653.797,   231.375,   231.388,     0.000,     0.000,    25.930,    25.921,     0.567,     0.568,   357.343,     1.000,    67.065,   165.980,     0.084,     1.253,  1190.849,     0.000,  5699.897,    -0.047,     6.422,     0.000,     6.422,    13.684,
  2,  5,  7,    25.882,    25.696,  1653.797,  1653.749,   231.388,   231.155,     0.000,     0.000,    24.782,    24.959,     0.596,     0.590,   357.342,     1.000,    67.031,   166.151,     0.084,     1.252,  1191.203,     0.000,  5699.811,     0.896,     6.422,     0.000,     6.422,    13.684,
  2,  5,  8,    25.696,    25.205,  1653.749,  1653.700,   231.155,   230.542,     0.000,     0.000,    22.801,    23.266,     0.658,     0.640,   357.340,     1.000,    66.980,   166.808,     0.084,     1.251,  1192.560,     0.000,  5699.726,     2.357,     6.422,     0.000,     6.422,    13.684,
  2,  5,  9,    25.205,    24.754,  1653.700,  1653.651,   230.542,   229.978,     0.000,     0.000,    22.544,    22.972,     0.667,     0.650,   357.339,     1.000,    66.973,   167.720,     0.084,     1.249,  1194.448,     0.000,  5699.639,     2.167,     6.422,     0.000,     6.422,    13.684,
  2,  5, 10,    24.754,    24.342,  1653.651,  1653.600,   229.978,   229.464,     0.000,     0.000,    22.324,    22.714,     0.676,     0.660,   357.337,     1.000,    66.968,   168.557,     0.084,     1.247,  1196.178,     0.000,  5699.551,     1.979,     7.606,     0.000,     7.606,    13.684,
  2,  6,  1,    24.342,    24.748,  1653.600,  1653.551,   229.464,   229.970,     0.000,     0.000,    26.734,    26.350,     0.549,     0.562,   357.335,     1.000,    67.091,   168.563,     0.084,     1.247,  1196.191,     0.000,  5699.462,    -1.949,     6.422,     0.000,     6.422,    13.684,
  2,  6,  2,    24.748,    25.090,  1653.551,  1653.502,   229.970,   230.398,     0.000,     0.000,    26.764,    26.440,     0.549,     0.559,   357.334,     1.000,    67.091,   167.838,     0.084,     1.248,  1194.692,     0.000,  5699.376,    -1.643,     6.423,     0.000,     6.423,    13.684,
  2,  6,  3,    25.090,    25.377,  1653.502,  1653.453,   230.398,   230.756,     0.000,     0.000,    26.782,    26.511,     0.548,     0.557,   357.332,     1.000,    67.092,   167.228,     0.084,     1.250,  1193.430,     0.000,  5699.291,    -1.379,     6.423,     0.000,     6.423,    13.684,
  2,  6,  4,    25.377,    25.616,  1653.453,  1653.405,   230.756,   231.054,     0.000,     0.000,    26.784,    26.559,     0.548,     0.555,   357.331,     1.000,    67.092,   166.718,     0.084,     1.251,  1192.375,     0.000,  5699.204,    -1.147,     6.423,     0.000,     6.423,    13.684,
  2,  6,  5,    25.616,    25.756,  1653.405,  1653.356,   231.054,   231.229,     0.000,     0.000,    26.441,    26.309,     0.555,     0.560,   357.329,     1.000,    67.081,   166.351,     0.084,     1.252,  1191.616,     0.000,  5699.119,    -0.673,     6.423,     0.000,     6.423,    13.684,
  2,  6,  6,    25.756,    25.451,  1653.356,  1653.307,   231.229,   230.849,     0.000,     0.000,    23.959,    24.247,     0.620,     0.609,   357.328,     1.000,    67.009,   166.510,     0.084,     1.252,  1191.946,     0.000,  5699.032,     1.464,     6.423,     0.000,     6.423,    13.684,
  2,  6,  7,    25.451,    25.120,  1653.307,  1653.259,   230.849,   230.435,     0.000,     0.000,    23.499,    23.812,     0.634,     0.622,   357.326,     1.000,    66.996,   167.126,     0.084,     1.250,  1193.220,     0.000,  5698.947,     1.590,     6.423,     0.000,     6.423,    13.684,
  2,  6,  8,    25.120,    24.944,  1653.259,  1653.210,   230.435,   230.216,     0.000,     0.000,    24.084,    24.250,     0.616,     0.610,   357.325,     1.000,    67.012,   167.617,     0.084,     1.249,  1194.236,     0.000,  5698.861,     0.844,     6.423,     0.000,     6.423,    13.684,
  2,  6,  9,    24.944,    24.928,  1653.210,  1653.161,   230.216,   230.196,     0.000,     0.000,    24.850,    24.865,     0.594,     0.594,   357.323,     1.000,    67.033,   167.803,     0.084,     1.249,  1194.619,     0.000,  5698.775,     0.077,     6.423,     0.000,     6.423,    13.684,
  2,  6, 10,    24.928,    25.086,  1653.161,  1653.110,   230.196,   230.392,     0.000,     0.000,    25.856,    25.707,     0.568,     0.574,   357.321,     1.000,    67.063,   167.666,     0.084,     1.249,  1194.336,     0.000,  5698.687,    -0.756,     7.606,     0.000,     7.606,    13.684,
  2,  7,  1,    25.086,    24.448,  1653.110,  1653.061,   230.392,   229.596,     0.000,     0.000,    21.326,    21.930,     0.716,     0.690,   357.320,     1.000,    66.946,   168.131,     0.084,     1.248,  1195.298,     0.000,  5698.599,     3.061,     6.423,     0.000,     6.423,    13.684,
  2,  7,  2,    24.448,    23.914,  1653.061,  1653.012,   229.596,   228.930,     0.000,     0.000,    21.299,    21.805,     0.717,     0.695,   357.318,     1.000,    66.946,   169.268,     0.085,     1.245,  1197.644,     0.000,  5698.512,     2.564,     6.423,     0.000,     6.423,    13.684,
  2,  7,  3,    23.914,    23.464,  1653.012,  1652.964,   228.930,   228.371,     0.000,     0.000,    21.277,    21.700,     0.718,     0.700,   357.317,     1.000,    66.946,   170.230,     0.085,     1.243,  1199.600,     0.000,  5698.426,     2.147,     6.423,     0.000,     6.423,    13.684,
  2,  7,  4,    23.464,    23.087,  1652.964,  1652.915,   228.371,   227.904,     0.000,     0.000,    21.258,    21.612,     0.719,     0.704,   357.315,     1.000,    66.945,   171.042,     0.085,     1.241,  1201.230,     0.000,  5698.340,     1.796,     6.423,     0.000,     6.423,    13.684,
  2,  7,  5,    23.087,    22.772,  1652.915,  1652.866,   227.904,   227.514,     0.000,     0.000,    21.243,    21.539,     0.720,     0.707,   357.314,     1.000,    66.945,   171.722,     0.085,     1.240,  1202.594,     0.000,  5698.254,     1.502,     6.423,     0.000,     6.423,    13.684,
  2,  7,  6,    22.772,    22.509,  1652.866,  1652.817,   227.514,   227.187,     0.000,     0.000,    21.230,    21.477,     0.720,     0.709,   357.312,     1.000,    66.945,   172.290,     0.085,     1.238,  1203.734,     0.000,  5698.167,     1.256,     6.423,     0.000,     6.423,    13.684,
  2,  7,  7,    22.509,    22.288,  1652.817,  1652.768,   227.187,   226.914,     0.000,     0.000,    21.219,    21.426,     0.721,     0.712,   357.311,     1.000,    66.944,   172.766,     0.085,     1.237,  1204.688,     0.000,  5698.081,     1.050,     6.423,     0.000,     6.423,    13.684,
  2,  7,  8,    22.288,    22.104,  1652.768,  1652.719,   226.914,   226.686,     0.000,     0.000,    21.210,    21.383,     0.721,     0.713,   357.309,     1.000,    66.944,   173.163,     0.085,     1.236,  1205.485,     0.000,  5697.995,     0.878,     6.423,     0.000,     6.423,    13.684,
  2,  7,  9,    22.104,    21.950,  1652.719,  1652.670,   226.686,   226.495,     0.000,     0.000,    21.203,    21.347,     0.721,     0.715,   357.307,     1.000,    66.944,   173.496,     0.086,     1.236,  1206.151,     0.000,  5697.908,     0.734,     6.423,     0.000,     6.423,    13.684,
  2,  7, 10,    21.950,    21.820,  1652.670,  1652.618,   226.495,   226.336,     0.000,     0.000,    21.197,    21.317,     0.722,     0.716,   357.306,     1.000,    66.944,   173.778,     0.086,     1.235,  1206.704,     0.000,  5697.819,     0.614,     7.607,     0.000,     7.607,    13.684,
