        Nckt,       Ntube,        Nmod,      tRi(C),      tRo(C),    pRi(kPa),    pRo(kPa),  hRi(kJ/kg),  hRo(kJ/kg),         xRi,         xRo,      tAi(C),      tAo(C),        rhAi,        rhAo,  hci(W/m2K),          EF,  hco(W/m2K),   mu(uPa-s),     k(W/mK),  cp(kJ/kgK),  rho(kg/m3),       ReVap,       ReLiq,     Qmod(W),  MassLiq(g),  MassVap(g),  MassTot(g),  mdot(kg/h),
  4,  5, 10,    27.290,    27.206,  1647.902,  1647.838,   233.158,   233.052,     0.000,     0.000,    26.718,    26.827,     0.544,     0.541,   458.785,     1.000,    67.047,   163.336,     0.083,     1.259,  1185.226,     0.000,  7780.516,     0.556,     7.610,     0.000,     7.610,    17.170,
  4,  6,  1,    27.206,    27.285,  1647.838,  1647.779,   233.052,   233.151,     0.000,     0.000,    27.746,    27.642,     0.514,     0.517,   458.782,     1.000,    67.068,   163.340,     0.083,     1.259,  1185.235,     0.000,  7780.368,    -0.524,     6.426,     0.000,     6.426,    17.170,
  4,  6,  2,    27.285,    27.366,  1647.779,  1647.720,   233.151,   233.252,     0.000,     0.000,    27.832,    27.727,     0.510,     0.514,   458.780,     1.000,    67.070,   163.188,     0.083,     1.260,  1184.909,     0.000,  7780.226,    -0.531,     6.426,     0.000,     6.426,    17.170,
  4,  6,  3,    27.366,    27.447,  1647.720,  1647.661,   233.252,   233.355,     0.000,     0.000,    27.924,    27.817,     0.507,     0.510,   458.778,     1.000,    67.070,   163.032,     0.083,     1.260,  1184.578,     0.000,  7780.085,    -0.542,     6.426,     0.000,     6.426,    17.170,
  4,  6,  4,    27.447,    27.521,  1647.661,  1647.602,   233.355,   233.448,     0.000,     0.000,    27.949,    27.853,     0.504,     0.507,   458.775,     1.000,    67.069,   162.883,     0.083,     1.261,  1184.260,     0.000,  7779.942,    -0.487,     6.426,     0.000,     6.426,    17.170,
  4,  6,  5,    27.521,    27.506,  1647.602,  1647.543,   233.448,   233.429,     0.000,     0.000,    27.417,    27.437,     0.514,     0.513,   458.773,     1.000,    67.052,   162.827,     0.083,     1.261,  1184.141,     0.000,  7779.800,     0.101,     6.426,     0.000,     6.426,    17.170,
  4,  6,  6,    27.506,    27.154,  1647.543,  1647.484,   233.429,   232.987,     0.000,     0.000,    25.111,    25.570,     0.574,     0.558,   458.770,     1.000,    66.989,   163.178,     0.083,     1.260,  1184.889,     0.000,  7779.659,     2.325,     6.426,     0.000,     6.426,    17.170,
  4,  6,  7,    27.154,    26.949,  1647.484,  1647.425,   232.987,   232.729,     0.000,     0.000,    25.755,    26.024,     0.553,     0.544,   458.768,     1.000,    67.004,   163.710,     0.083,     1.259,  1186.025,     0.000,  7779.518,     1.358,     6.427,     0.000,     6.427,    17.170,
  4,  6,  8,    26.949,    26.890,  1647.425,  1647.366,   232.729,   232.655,     0.000,     0.000,    26.549,    26.626,     0.529,     0.527,   458.766,     1.000,    67.021,   163.963,     0.083,     1.258,  1186.563,     0.000,  7779.375,     0.388,     6.427,     0.000,     6.427,    17.170,
  4,  6,  9,    26.890,    26.984,  1647.366,  1647.307,   232.655,   232.773,     0.000,     0.000,    27.531,    27.408,     0.502,     0.505,   458.763,     1.000,    67.043,   163.929,     0.083,     1.258,  1186.491,     0.000,  7779.233,    -0.622,     6.427,     0.000,     6.427,    17.170,
  4,  6, 10,    26.984,    27.243,  1647.307,  1647.242,   232.773,   233.098,     0.000,     0.000,    28.747,    28.409,     0.471,     0.480,   458.761,     1.000,    67.072,   163.591,     0.083,     1.259,  1185.771,     0.000,  7779.085,    -1.712,     7.611,     0.000,     7.611,    17.170,
  4,  7,  1,    27.243,    26.450,  1647.242,  1647.183,   233.098,   232.100,     0.000,     0.000,    21.833,    22.871,     0.696,     0.654,   458.758,     1.000,    66.923,   164.103,     0.083,     1.258,  1186.862,     0.000,  7778.937,     5.250,     6.427,     0.000,     6.427,    17.170,
  4,  7,  2,    26.450,    25.771,  1647.183,  1647.124,   232.100,   231.248,     0.000,     0.000,    21.833,    22.719,     0.696,     0.660,   458.756,     1.000,    66.923,   165.514,     0.084,     1.254,  1189.859,     0.000,  7778.793,     4.480,     6.427,     0.000,     6.427,    17.170,
  4,  7,  3,    25.771,    25.189,  1647.124,  1647.065,   231.248,   230.522,     0.000,     0.000,    21.833,    22.588,     0.696,     0.665,   458.753,     1.000,    66.923,   166.730,     0.084,     1.251,  1192.402,     0.000,  7778.652,     3.822,     6.427,     0.000,     6.427,    17.170,
  4,  7,  4,    25.189,    24.694,  1647.065,  1647.005,   230.522,   229.903,     0.000,     0.000,    21.833,    22.477,     0.696,     0.670,   458.751,     1.000,    66.923,   167.774,     0.084,     1.249,  1194.562,     0.000,  7778.509,     3.257,     6.427,     0.000,     6.427,    17.170,
  4,  7,  5,    24.694,    24.271,  1647.005,  1646.946,   229.903,   229.375,     0.000,     0.000,    21.833,    22.382,     0.696,     0.673,   458.749,     1.000,    66.923,   168.664,     0.084,     1.247,  1196.403,     0.000,  7778.366,     2.776,     6.427,     0.000,     6.427,    17.170,
  4,  7,  6,    24.271,    23.910,  1646.946,  1646.887,   229.375,   228.925,     0.000,     0.000,    21.833,    22.301,     0.696,     0.677,   458.746,     1.000,    66.923,   169.424,     0.085,     1.245,  1197.970,     0.000,  7778.224,     2.366,     6.427,     0.000,     6.427,    17.170,
  4,  7,  7,    23.910,    23.601,  1646.887,  1646.828,   228.925,   228.542,     0.000,     0.000,    21.833,    22.232,     0.696,     0.680,   458.744,     1.000,    66.923,   170.079,     0.085,     1.243,  1199.300,     0.000,  7778.082,     2.016,     6.427,     0.000,     6.427,    17.170,
  4,  7,  8,    23.601,    23.338,  1646.828,  1646.768,   228.542,   228.216,     0.000,     0.000,    21.833,    22.172,     0.696,     0.682,   458.741,     1.000,    66.923,   170.641,     0.085,     1.242,  1200.428,     0.000,  7777.938,     1.716,     6.427,     0.000,     6.427,    17.170,
  4,  7,  9,    23.338,    23.114,  1646.768,  1646.709,   228.216,   227.938,     0.000,     0.000,    21.833,    22.122,     0.696,     0.684,   458.739,     1.000,    66.923,   171.120,     0.085,     1.241,  1201.388,     0.000,  7777.796,     1.460,     6.427,     0.000,     6.427,    17.170,
  4,  7, 10,    23.114,    22.924,  1646.709,  1646.644,   227.938,   227.702,     0.000,     0.000,    21.833,    22.079,     0.696,     0.686,   458.736,     1.000,    66.923,   171.527,     0.085,     1.240,  1202.206,     0.000,  7777.647,     1.243,     7.611,     0.000,     7.611,    17.170,
  4,  8,  1,    22.924,    23.577,  1646.644,  1646.585,   227.702,   228.512,     0.000,     0.000,    27.310,    26.470,     0.531,     0.558,   458.734,     1.000,    67.065,   171.072,     0.085,     1.241,  1201.293,     0.000,  7777.498,    -4.260,     6.427,     0.000,     6.427,    17.170,
  4,  8,  2,    23.577,    24.134,  1646.585,  1646.525,   228.512,   229.204,     0.000,     0.000,    27.327,    26.608,     0.531,     0.554,   458.732,     1.000,    67.066,   169.884,     0.085,     1.244,  1198.900,     0.000,  7777.355,    -3.642,     6.427,     0.000,     6.427,    17.170,
  4,  8,  3,    24.134,    24.608,  1646.525,  1646.466,   229.204,   229.795,     0.000,     0.000,    27.337,    26.723,     0.530,     0.550,   458.729,     1.000,    67.066,   168.879,     0.084,     1.246,  1196.847,     0.000,  7777.213,    -3.110,     6.427,     0.000,     6.427,    17.170,
  4,  8,  4,    24.608,    25.010,  1646.466,  1646.407,   229.795,   230.297,     0.000,     0.000,    27.328,    26.806,     0.531,     0.547,   458.727,     1.000,    67.066,   168.030,     0.084,     1.248,  1195.091,     0.000,  7777.070,    -2.641,     6.427,     0.000,     6.427,    17.170,
  4,  8,  5,    25.010,    25.309,  1646.407,  1646.348,   230.297,   230.672,     0.000,     0.000,    27.037,    26.648,     0.537,     0.549,   458.724,     1.000,    67.056,   167.350,     0.084,     1.250,  1193.684,     0.000,  7776.927,    -1.968,     6.427,     0.000,     6.427,    17.170,
  4,  8,  6,    25.309,    25.130,  1646.348,  1646.288,   230.672,   230.447,     0.000,     0.000,    24.094,    24.327,     0.613,     0.605,   458.722,     1.000,    66.973,   167.233,     0.084,     1.250,  1193.443,     0.000,  7776.786,     1.180,     6.427,     0.000,     6.427,    17.170,
  4,  8,  7,    25.130,    25.023,  1646.288,  1646.229,   230.447,   230.314,     0.000,     0.000,    24.405,    24.544,     0.604,     0.599,   458.719,     1.000,    66.981,   167.511,     0.084,     1.249,  1194.017,     0.000,  7776.643,     0.704,     6.427,     0.000,     6.427,    17.170,
  4,  8,  8,    25.023,    25.017,  1646.229,  1646.170,   230.314,   230.307,     0.000,     0.000,    24.984,    24.992,     0.587,     0.586,   458.717,     1.000,    66.996,   167.620,     0.084,     1.249,  1194.243,     0.000,  7776.501,     0.037,     6.427,     0.000,     6.427,    17.170,
  4,  8,  9,    25.017,    25.121,  1646.170,  1646.111,   230.307,   230.437,     0.000,     0.000,    25.725,    25.589,     0.567,     0.571,   458.715,     1.000,    67.016,   167.524,     0.084,     1.249,  1194.044,     0.000,  7776.359,    -0.687,     6.427,     0.000,     6.427,    17.170,
  4,  8, 10,    25.121,    25.351,  1646.111,  1646.052,   230.437,   230.723,     0.000,     0.000,    26.672,    26.375,     0.544,     0.553,   458.712,     1.000,    67.044,   167.200,     0.084,     1.250,  1193.375,     0.000,  7776.216,    -1.506,     7.612,     0.000,     7.612,    17.170,
  5,  1,  1,    60.536,    60.536,  1121.950,  1121.950,   441.235,   441.235,     1.000,     1.000,    21.833,    21.833,     0.696,     0.696,   401.420,     1.000,    66.923,    14.304,     0.013,     0.809,    39.767, 77919.547,     0.000,     0.000,     0.000,     0.274,     0.274,    17.170,
  5,  1,  2,    60.536,    60.536,  1121.950,  1121.950,   441.235,   441.235,     1.000,     1.000,    21.833,    21.833,     0.696,     0.696,   401.389,     1.000,    66.923,    14.304,     0.013,     0.809,    39.767, 77923.133,     0.000,     0.000,     0.000,     0.274,     0.274,    17.170,
  5,  1,  3,    60.536,    60.536,  1121.950,  1121.950,   441.235,   441.235,     1.000,     1.000,    21.833,    21.833,     0.696,     0.696,   401.359,     1.000,    66.923,    14.304,     0.013,     0.809,    39.767, 77926.461,     0.000,     0.000,     0.000,     0.274,     0.274,    17.170,
  5,  1,  4,    60.536,    60.536,  1121.950,  1121.950,   441.235,   441.235,     1.000,     1.000,    21.833,    21.833,     0.696,     0.696,   401.332,     1.000,    66.923,    14.304,     0.013,     0.809,    39.767, 77929.578,     0.000,     0.000,     0.000,     0.274,     0.274,    17.170,
  5,  1,  5,    60.536,    60.536,  1121.950,  1121.950,   441.235,   441.235,     1.000,     1.000,    21.833,    21.833,     0.696,     0.696,   401.306,     1.000,    66.923,    14.304,     0.013,     0.809,    39.767, 77932.516,     0.000,     0.000,     0.000,     0.274,     0.274,    17.170,
  5,  1,  6,    60.536,    60.536,  1121.950,  1121.950,   441.235,   441.235,     1.000,     1.000,    21.833,    21.833,     0.696,     0.696,  5459.543,     6.503,    66.923,    14.304,     0.013,     0.809,    39.767, 76011.258,   196.834,     0.000,     0.000,     0.274,     0.274,    17.170,
  5,  1,  7,    60.536,    60.536,  1121.950,  1121.950,   441.235,   441.235,     1.000,     1.000,    21.833,    21.833,     0.696,     0.696, 10034.272,     6.503,    66.923,    14.304,     0.013,     0.809,    39.767, 71649.141,   465.565,     0.000,     0.000,     0.274,     0.274,    17.170,
  5,  1,  8,    60.536,    60.536,  1121.950,  1121.950,   441.235,   441.235,     1.000,     1.000,    21.833,    21.833,     0.696,     0.696, 12968.671,     6.503,    66.923,    14.304,     0.013,     0.809,    39.767, 66737.547,   982.301,     0.000,     0.000,     0.274,     0.274,    17.170,
  5,  1,  9,    60.536,    60.536,  1121.950,  1121.950,   441.235,   441.235,     1.000,     1.000,    21.833,    21.833,     0.696,     0.696, 13091.752,     6.503,    66.923,    14.304,     0.013,     0.809,    39.767, 61786.297,  1490.516,     0.000,     0.000,     0.274,     0.274,    17.170,
  5,  1, 10,    60.536,    60.536,  1121.950,  1121.950,   441.235,   441.235,     1.000,     1.000,    21.833,    21.833,     0.696,     0.696, 12846.351,     6.503,    66.923,    14.304,     0.013,     0.809,    39.767, 56842.473,  1996.047,     0.000,     0.000,     0.325,     0.325,    17.170,
  5,  2,  1,    43.097,    43.083,  1653.048,  1652.504,   367.417,   357.110,     0.697,     0.634,    21.833,    32.778,     0.696,     0.367, 12401.704,     6.503,    66.922,     0.000,     0.000,     0.000,   104.588, 51910.246,  2499.729,    55.385,     1.114,     0.342,     1.456,    17.170,
  5,  2,  2,    43.083,    43.071,  1652.504,  1652.008,   357.110,   346.839,     0.634,     0.571,    21.833,    32.741,     0.696,     0.368, 11823.055,     6.503,    66.922,     0.000,     0.000,     0.000,   114.419, 46992.227,  3001.631,    55.199,     1.232,     0.334,     1.566,    17.170,
  5,  2,  3,    43.071,    43.059,  1652.008,  1651.564,   346.839,   336.609,     0.571,     0.509,    21.833,    32.695,     0.696,     0.369, 11141.688,     6.503,    66.922,     0.000,     0.000,     0.000,   126.256, 42092.336,  3501.466,    54.969,     1.359,     0.326,     1.684,    17.170,
  5,  2,  4,    43.059,    43.049,  1651.564,  1651.174,   336.609,   326.432,     0.509,     0.446,    21.833,    32.640,     0.696,     0.370, 10373.597,     6.503,    66.922,     0.000,     0.000,     0.000,   140.772, 37214.461,  3998.899,    54.690,     1.499,     0.317,     1.815,    17.170,
  5,  2,  5,    43.049,    43.041,  1651.174,  1650.837,   326.432,   316.319,     0.446,     0.384,    21.833,    32.572,     0.696,     0.371,  9527.995,     6.503,    66.922,     0.000,     0.000,     0.000,   158.970, 32371.133,  4492.699,    54.345,     1.657,     0.306,     1.964,    17.170,
  5,  2,  6,    43.041,    43.034,  1650.837,  1650.552,   316.319,   306.287,     0.384,     0.323,    21.833,    32.486,     0.696,     0.373,  8605.118,     6.503,    66.922,     0.000,     0.000,     0.000,   182.419, 27556.121,  4983.523,    53.909,     1.841,     0.295,     2.135,    17.170,
  5,  2,  7,    43.034,    43.028,  1650.552,  1650.317,   306.287,   296.362,     0.323,     0.262,    21.833,    32.373,     0.696,     0.375,  7604.196,     6.503,    66.922,     0.000,     0.000,     0.000,   213.705, 22785.463,  5469.779,    53.337,     2.059,     0.281,     2.340,    17.170,
  5,  2,  8,    43.028,    43.023,  1650.317,  1650.127,   296.362,   286.583,     0.262,     0.202,    21.833,    32.217,     0.696,     0.379,  6519.038,     6.503,    66.922,     0.000,     0.000,     0.000,   257.385, 18074.881,  5949.888,    52.549,     2.328,     0.263,     2.591,    17.170,
  5,  2,  9,    43.023,    43.019,  1650.127,  1649.977,   286.583,   277.022,     0.202,     0.143,    21.833,    31.986,     0.696,     0.384,  5337.900,     6.503,    66.922,     0.000,     0.000,     0.000,   322.221, 13451.101,  6421.142,    51.379,     2.673,     0.241,     2.914,    17.170,
  5,  2, 10,    43.019,    43.015,  1649.977,  1649.829,   277.022,   267.823,     0.143,     0.087,    21.833,    31.602,     0.696,     0.392,  4041.102,     6.503,    66.922,     0.000,     0.000,     0.000,   426.962,  8966.421,  6878.200,    49.435,     3.718,     0.250,     3.968,    17.170,
  5,  3,  1,    43.015,    43.013,  1649.829,  1649.734,   267.823,   258.887,     0.087,     0.032,    21.833,    31.323,     0.696,     0.398,  3401.809,     6.503,    66.922,     0.000,     0.000,     0.000,   626.709,  4628.768,  7320.270,    48.022,     3.837,     0.166,     4.003,    17.170,
  5,  3,  2,    43.013,    41.505,  1649.734,  1649.677,   258.887,   251.637,     0.032,     0.000,    21.833,    29.531,     0.696,     0.441,   466.797,     1.000,    66.922,    68.545,     0.038,     0.674,   941.625,     0.000,  7953.622,    38.957,   -69.095,     4.794,   -64.301,    17.170,
  5,  3,  3,    41.505,    38.817,  1649.677,  1649.617,   251.637,   248.043,     0.000,     0.000,    21.833,    25.650,     0.696,     0.553,   466.794,     1.000,    66.922,   139.505,     0.077,     1.338,  1128.697,     0.000,  7953.479,    19.315,     6.425,     0.000,     6.425,    17.170,
  5,  3,  4,    38.817,    36.465,  1649.617,  1649.558,   248.043,   244.940,     0.000,     0.000,    21.833,    25.129,     0.696,     0.571,   466.792,     1.000,    66.922,   144.050,     0.078,     1.319,  1140.392,     0.000,  7953.333,    16.676,     6.425,     0.000,     6.425,    17.170,
  5,  3,  5,    36.465,    34.416,  1649.558,  1649.498,   244.940,   242.266,     0.000,     0.000,    21.833,    24.672,     0.696,     0.587,   466.789,     1.000,    66.922,   148.053,     0.079,     1.305,  1150.316,     0.000,  7953.187,    14.367,     6.425,     0.000,     6.425,    17.170,
